kills,deaths,assists,dealt,taken,heals,cs,vision,duration,win,opscore,dealt_per_minute,taken_per_minute,dealt_per_taken,champCode,id
4,7,5,10178,37466,13549,28,27,1754,0,1,0.0967,0.3560,0.2717,64,LeeSin
3,5,5,6773,14927,7021,5,9,1006,0,4,0.1122,0.2473,0.4537,11,MasterYi
3,13,7,14171,39681,11130,46,35,2146,0,5,0.1101,0.3082,0.3571,56,Nocturne
1,2,0,3577,16904,10239,6,10,916,0,5,0.0651,0.3076,0.2116,56,Nocturne
1,9,4,5696,24959,10990,19,15,1263,0,10,0.0752,0.3294,0.2282,141,Kayn
9,3,5,21997,28857,14723,44,20,1571,0,8,0.2334,0.3061,0.7623,245,Ekko
15,9,4,29140,51960,25003,53,18,2110,0,10,0.2302,0.4104,0.5608,141,Kayn
5,8,8,17291,34642,14389,35,16,1729,0,8,0.1667,0.3339,0.4991,245,Ekko
6,9,5,13830,38301,16987,26,29,1500,0,20,0.1537,0.4256,0.3611,5,XinZhao
8,12,9,23913,50432,18154,47,14,2019,0,8,0.1974,0.4163,0.4742,245,Ekko
3,10,6,16649,43912,20021,26,28,2036,0,67,0.1363,0.3595,0.3791,266,Aatrox
7,7,4,15135,30460,13203,32,19,1583,0,8,0.1593,0.3207,0.4969,245,Ekko
10,9,7,37210,45027,18604,47,16,1974,0,8,0.3142,0.3802,0.8264,245,Ekko
1,11,5,9622,31266,11301,11,19,1413,0,37,0.1135,0.3688,0.3077,120,Hecarim
7,9,7,25007,65540,27409,77,68,2835,0,1,0.1470,0.3853,0.3816,64,LeeSin
10,8,6,34757,49442,24004,48,35,1894,0,20,0.3059,0.4351,0.7030,5,XinZhao
8,12,5,20693,45714,20811,35,17,2073,0,8,0.1664,0.3675,0.4527,245,Ekko
4,4,4,12346,24711,14078,11,21,1357,0,8,0.1516,0.3035,0.4996,245,Ekko
18,12,4,41336,55942,22088,45,24,2352,0,8,0.2929,0.3964,0.7389,245,Ekko
6,3,10,17277,37993,23599,45,31,1950,0,1,0.1477,0.3247,0.4547,64,LeeSin
6,7,5,30853,43375,20812,28,18,1867,0,8,0.2754,0.3872,0.7113,245,Ekko
4,1,12,13425,16457,10139,17,36,2068,0,44,0.1082,0.1326,0.8158,427,Ivern
3,11,13,18042,42010,17711,22,7,1598,0,10,0.1882,0.4382,0.4295,141,Kayn
3,17,16,17356,60691,11630,28,52,2677,0,11,0.1081,0.3779,0.2860,254,Vi
0,9,2,8859,26898,11316,11,9,1225,0,6,0.1205,0.3660,0.3294,76,Nidalee
11,12,16,30826,64307,25828,17,54,2193,0,1,0.2343,0.4887,0.4794,64,LeeSin
7,8,15,41482,41399,14831,31,33,2336,0,16,0.2960,0.2954,1.0020,63,Brand
12,7,10,22355,35289,17065,38,23,1629,0,22,0.2287,0.3610,0.6335,876,Lillia
2,5,2,5682,17104,7164,4,6,933,0,8,0.1015,0.3055,0.3322,245,Ekko
5,8,5,17091,26822,10036,18,12,1329,0,8,0.2143,0.3364,0.6372,245,Ekko
2,6,1,4667,18149,8877,5,20,936,0,10,0.0831,0.3232,0.2571,141,Kayn
3,9,6,8756,25168,7339,18,19,1459,0,11,0.1000,0.2875,0.3479,254,Vi
7,9,6,26054,30682,9407,20,22,1471,0,16,0.2952,0.3476,0.8492,63,Brand
0,0,2,1678,9340,6041,4,8,931,0,7,0.0300,0.1672,0.1797,35,Shaco
4,6,1,12788,34349,31314,8,16,1447,0,12,0.1473,0.3956,0.3723,233,Briar
3,11,2,11050,24219,6335,29,22,1676,0,48,0.1099,0.2408,0.4563,17,Teemo
1,6,3,3383,20377,9262,53,35,1693,0,19,0.0333,0.2006,0.1660,200,Belveth
6,8,9,23610,38556,15674,23,23,1869,0,8,0.2105,0.3438,0.6124,245,Ekko
6,7,5,10378,22326,9131,35,17,1529,0,2,0.1131,0.2434,0.4648,104,Graves
2,7,3,7995,23240,9834,9,14,1204,0,8,0.1107,0.3217,0.3440,245,Ekko
3,5,2,4851,18331,8083,5,5,932,0,8,0.0867,0.3278,0.2646,245,Ekko
2,10,14,16539,45187,11453,29,39,2241,0,34,0.1230,0.3361,0.3660,113,Sejuani
17,13,11,66496,68029,24651,59,34,2710,0,39,0.4090,0.4184,0.9775,91,Talon
5,4,2,7544,13803,5888,12,11,1010,0,28,0.1245,0.2278,0.5465,60,Elise
7,7,2,13377,29931,13738,19,14,1627,0,8,0.1370,0.3066,0.4469,245,Ekko
9,11,4,22431,35623,26347,35,21,1717,0,12,0.2177,0.3458,0.6297,233,Briar
4,11,4,14641,29476,9865,45,24,1661,0,2,0.1469,0.2958,0.4967,104,Graves
2,9,10,16461,36726,14622,28,23,1855,0,11,0.1479,0.3300,0.4482,254,Vi
4,10,24,28851,65866,67598,42,40,2469,0,18,0.1948,0.4446,0.4380,154,Zac
8,8,10,18579,47901,22685,31,24,2011,0,37,0.1540,0.3970,0.3879,120,Hecarim
2,5,3,6414,26744,11343,14,23,1629,0,3,0.0656,0.2736,0.2398,234,Viego
7,9,12,23435,52339,19934,20,32,1776,0,24,0.2199,0.4912,0.4478,33,Rammus
5,11,9,17612,46239,23092,17,16,2159,0,29,0.1360,0.3569,0.3809,79,Gragas
1,7,6,7085,31447,15525,23,22,1622,0,29,0.0728,0.3231,0.2253,79,Gragas
2,1,2,3446,16840,8445,18,21,1223,0,42,0.0470,0.2295,0.2046,72,Skarner
1,2,0,5343,13780,6733,10,12,949,0,16,0.0938,0.2420,0.3877,63,Brand
9,7,11,23115,41418,18750,24,27,2136,0,10,0.1804,0.3232,0.5581,141,Kayn
4,11,4,15014,33144,11056,14,18,1818,0,5,0.1376,0.3039,0.4530,56,Nocturne
3,10,1,7288,30126,11858,16,13,1501,0,10,0.0809,0.3345,0.2419,141,Kayn
1,7,8,9633,28230,10884,24,36,1662,0,34,0.0966,0.2831,0.3412,113,Sejuani
4,4,9,15013,37670,11507,97,44,2681,0,21,0.0933,0.2342,0.3985,78,Poppy
1,7,3,5506,33472,16999,14,15,1482,0,22,0.0619,0.3764,0.1645,876,Lillia
8,7,3,11991,24653,9846,15,7,1236,0,5,0.1617,0.3324,0.4864,56,Nocturne
6,4,3,7343,17302,7725,28,21,1206,0,2,0.1015,0.2391,0.4244,104,Graves
8,5,12,19391,49347,29956,39,43,2252,0,1,0.1435,0.3652,0.3930,64,LeeSin
8,8,8,18107,33896,14450,22,22,1945,0,2,0.1552,0.2905,0.5342,104,Graves
10,8,6,13375,31957,23736,21,20,1685,0,12,0.1323,0.3161,0.4185,233,Briar
3,6,5,8093,18078,6504,14,12,964,0,39,0.1399,0.3126,0.4477,91,Talon
5,7,15,40236,40211,14249,26,37,2162,0,16,0.3102,0.3100,1.0006,63,Brand
5,9,9,22930,54103,25967,27,26,1962,0,22,0.1948,0.4596,0.4238,876,Lillia
2,11,9,19015,48313,15674,36,22,2308,0,39,0.1373,0.3489,0.3936,91,Talon
10,4,10,41923,35188,17345,113,30,2047,0,2,0.3413,0.2865,1.1914,104,Graves
4,9,4,10299,38598,13702,25,31,1693,0,1,0.1014,0.3800,0.2668,64,LeeSin
5,11,6,14859,30016,11292,34,19,1664,0,2,0.1488,0.3006,0.4950,104,Graves
5,13,14,17703,54544,20647,20,29,2254,0,40,0.1309,0.4033,0.3246,77,Udyr
11,7,6,20479,26363,8289,17,24,1809,0,7,0.1887,0.2429,0.7768,35,Shaco
3,4,2,9097,20934,9282,9,21,1348,0,39,0.1125,0.2588,0.4346,91,Talon
1,2,0,2818,11958,6848,9,13,917,0,15,0.0512,0.2173,0.2357,28,Evelynn
0,4,3,4238,14782,6343,8,14,1029,0,8,0.0686,0.2394,0.2867,245,Ekko
21,10,11,58875,71830,33243,41,22,2068,0,20,0.4745,0.5789,0.8196,5,XinZhao
2,5,5,23009,30013,12001,25,31,1741,0,16,0.2203,0.2873,0.7666,63,Brand
11,8,5,24753,53330,22407,39,36,2289,0,1,0.1802,0.3883,0.4641,64,LeeSin
8,7,7,16661,51456,24046,26,49,2065,0,1,0.1345,0.4153,0.3238,64,LeeSin
9,6,4,15594,32526,14973,29,26,1548,0,5,0.1679,0.3502,0.4794,56,Nocturne
7,8,7,22765,30352,12087,28,31,1717,0,7,0.2210,0.2946,0.7500,35,Shaco
7,7,10,21870,43879,20592,47,35,1987,0,5,0.1834,0.3681,0.4984,56,Nocturne
5,5,5,12911,37707,34822,44,18,1526,0,18,0.1410,0.4118,0.3424,154,Zac
10,8,0,19701,30119,11574,47,42,1893,0,9,0.1735,0.2652,0.6541,121,Khazix
5,6,5,10317,27466,15601,19,19,1593,0,6,0.1079,0.2874,0.3756,76,Nidalee
6,13,9,16859,56727,21324,25,29,2136,0,20,0.1315,0.4426,0.2972,5,XinZhao
5,10,6,22559,29087,7453,35,18,1807,0,16,0.2081,0.2683,0.7756,63,Brand
2,3,2,6135,18972,9222,22,15,1232,0,45,0.0830,0.2567,0.3234,102,Shyvana
9,9,10,30623,38056,13154,31,21,2076,0,15,0.2458,0.3055,0.8047,28,Evelynn
1,3,3,14610,31680,21167,52,17,1852,0,22,0.1315,0.2851,0.4612,876,Lillia
9,8,7,17822,36259,15232,22,21,1926,0,27,0.1542,0.3138,0.4915,24,Jax
2,14,6,14584,33898,10956,7,23,1639,0,3,0.1483,0.3447,0.4302,234,Viego
2,7,9,9318,32531,10703,11,18,1849,0,24,0.0840,0.2932,0.2864,33,Rammus
4,6,5,18089,34492,19888,50,15,1597,0,46,0.1888,0.3600,0.5244,48,Trundle
2,6,4,5774,23066,11674,4,18,1416,0,10,0.0680,0.2715,0.2503,141,Kayn
3,4,0,4734,11909,5297,4,9,816,0,14,0.0967,0.2432,0.3975,517,Sylas
1,6,3,5992,21849,10445,28,13,1440,0,2,0.0694,0.2529,0.2742,104,Graves
6,5,6,14392,25637,10096,38,15,1509,0,24,0.1590,0.2832,0.5614,33,Rammus
8,11,7,26100,50961,18620,56,34,2318,0,8,0.1877,0.3664,0.5122,245,Ekko
9,12,15,40754,61980,17149,73,50,2495,0,45,0.2722,0.4140,0.6575,102,Shyvana
3,8,9,10616,34301,17341,13,10,1585,0,32,0.1116,0.3607,0.3095,20,Nunu
14,10,6,37587,61308,25406,66,38,2307,0,20,0.2715,0.4429,0.6131,5,XinZhao
1,9,3,9151,32433,22994,20,21,1670,0,12,0.0913,0.3237,0.2822,233,Briar
1,7,5,4686,47651,23273,34,23,1867,0,32,0.0418,0.4254,0.0983,20,Nunu
8,8,2,11942,20780,6703,15,29,1540,0,4,0.1292,0.2249,0.5747,11,MasterYi
11,11,7,29320,42224,27332,26,14,1933,0,12,0.2528,0.3641,0.6944,233,Briar
3,6,4,9300,26378,11699,29,16,1344,0,1,0.1153,0.3271,0.3526,64,LeeSin
6,16,9,22546,65070,19151,66,26,2347,0,19,0.1601,0.4621,0.3465,200,Belveth
9,5,9,27464,44202,18861,55,34,2081,0,14,0.2200,0.3540,0.6213,517,Sylas
10,11,14,23140,43972,13211,61,62,2845,0,7,0.1356,0.2576,0.5262,35,Shaco
5,3,8,9992,28282,12786,23,22,1532,0,5,0.1087,0.3077,0.3533,56,Nocturne
0,0,0,0,69,36,0,0,103,0,3,0.0000,0.0112,0.0000,234,Viego
14,8,12,47168,33029,10775,81,29,2156,0,17,0.3646,0.2553,1.4281,163,Taliyah
0,0,0,110,5754,0,7,0,839,0,24,0.0022,0.1143,0.0191,33,Rammus
2,7,5,10029,33085,13620,12,21,1555,0,10,0.1075,0.3546,0.3031,141,Kayn
8,7,5,15207,33571,13857,25,30,1834,0,3,0.1382,0.3051,0.4530,234,Viego
7,7,13,23428,50915,22278,12,35,2209,0,5,0.1768,0.3841,0.4601,56,Nocturne
8,11,9,14926,42224,16136,37,31,2018,0,1,0.1233,0.3487,0.3535,64,LeeSin
2,2,3,3799,12387,11926,10,9,805,0,18,0.0787,0.2565,0.3067,154,Zac
2,5,3,14412,26983,11255,48,19,1760,0,2,0.1365,0.2555,0.5341,104,Graves
12,10,9,32624,55510,19216,35,37,2107,0,14,0.2581,0.4391,0.5877,517,Sylas
2,12,11,8001,35755,12561,16,21,1490,0,32,0.0895,0.3999,0.2238,20,Nunu
4,5,8,6808,18317,8052,29,30,1500,0,7,0.0756,0.2035,0.3717,35,Shaco
1,6,3,5518,21309,9470,26,16,1253,0,1,0.0734,0.2834,0.2590,64,LeeSin
12,3,1,15984,17970,6729,53,15,1509,0,30,0.1765,0.1985,0.8895,131,Diana
0,0,0,0,689,374,0,0,387,0,5,0.0000,0.0297,0.0000,56,Nocturne
8,8,7,30365,32723,14033,82,26,1920,0,2,0.2636,0.2841,0.9279,104,Graves
3,8,8,7992,31421,11994,23,10,1420,0,5,0.0938,0.3688,0.2544,56,Nocturne
6,4,6,13665,27693,12978,72,31,1808,0,4,0.1260,0.2553,0.4934,11,MasterYi
4,8,3,10241,31705,12797,3,24,1465,0,1,0.1165,0.3607,0.3230,64,LeeSin
4,7,8,9796,29365,21540,14,13,1342,0,18,0.1217,0.3647,0.3336,154,Zac
3,8,5,8000,32262,12104,35,13,1646,0,5,0.0810,0.3267,0.2480,56,Nocturne
0,4,0,931,8809,2631,6,1,929,0,76,0.0167,0.1580,0.1057,157,Yasuo
1,7,17,7970,33429,11777,12,31,1952,0,52,0.0680,0.2854,0.2384,526,Rell
2,2,3,5595,23234,12125,26,19,1468,0,14,0.0635,0.2638,0.2408,517,Sylas
9,12,7,18289,38820,26776,51,23,1908,0,12,0.1598,0.3391,0.4711,233,Briar
14,8,15,39818,55711,23738,56,62,2606,0,9,0.2547,0.3563,0.7147,121,Khazix
6,12,7,9739,55395,21235,48,19,2194,0,46,0.0740,0.4208,0.1758,48,Trundle
15,6,10,46309,45254,23554,90,34,2435,0,38,0.3170,0.3097,1.0233,57,Maokai
4,6,10,21335,26007,12009,58,31,1979,0,2,0.1797,0.2190,0.8204,104,Graves
2,3,3,6523,19243,8648,43,23,1432,0,43,0.0759,0.2240,0.3390,62,MonkeyKing
6,8,2,10528,27719,12234,11,13,1269,0,37,0.1383,0.3641,0.3798,120,Hecarim
8,8,6,18250,26236,8547,5,34,1553,0,15,0.1959,0.2816,0.6956,28,Evelynn
2,3,1,3628,9934,3333,12,18,957,0,52,0.0632,0.1730,0.3652,526,Rell
2,10,3,9568,23833,6127,45,25,1636,0,30,0.0975,0.2428,0.4015,131,Diana
14,8,7,24939,28112,9898,17,24,1993,0,7,0.2086,0.2351,0.8871,35,Shaco
4,8,5,13278,29749,12246,15,33,1779,0,9,0.1244,0.2787,0.4463,121,Khazix
1,8,19,13590,44368,18521,23,18,1860,0,5,0.1218,0.3976,0.3063,56,Nocturne
8,9,4,24097,37809,13303,38,24,1951,0,39,0.2059,0.3230,0.6373,91,Talon
2,3,2,6710,18628,10704,8,3,913,0,38,0.1225,0.3401,0.3602,57,Maokai
5,9,3,13136,32537,23230,30,16,1518,0,12,0.1442,0.3572,0.4037,233,Briar
4,6,5,12114,30915,13444,16,32,2090,0,9,0.0966,0.2465,0.3918,121,Khazix
20,7,11,44946,54375,25229,27,32,2615,0,15,0.2865,0.3466,0.8266,28,Evelynn
4,10,6,25301,37901,11793,119,38,2098,0,45,0.2010,0.3011,0.6676,102,Shyvana
2,5,4,6243,23332,11503,8,13,1217,0,1,0.0855,0.3195,0.2676,64,LeeSin
8,10,7,14488,28516,8729,9,15,1819,0,4,0.1327,0.2613,0.5081,11,MasterYi
2,6,6,14494,20258,6950,35,24,1711,0,17,0.1412,0.1973,0.7155,163,Taliyah
9,6,2,11994,21847,8917,5,19,1369,0,1,0.1460,0.2660,0.5490,64,LeeSin
0,5,7,16454,23318,8624,38,31,2163,0,17,0.1268,0.1797,0.7056,163,Taliyah
7,6,8,17332,41011,20082,62,28,2078,0,1,0.1390,0.3289,0.4226,64,LeeSin
4,7,5,15512,48688,24614,40,34,2244,0,10,0.1152,0.3616,0.3186,141,Kayn
2,7,4,10871,29621,13548,27,17,1470,0,6,0.1233,0.3358,0.3670,76,Nidalee
6,5,9,10049,24118,10198,22,26,1449,0,13,0.1156,0.2774,0.4167,59,JarvanIV
6,7,3,11104,25042,10247,72,24,1466,0,10,0.1262,0.2847,0.4434,141,Kayn
1,4,1,3181,11495,5088,10,9,924,0,2,0.0574,0.2073,0.2767,104,Graves
7,11,11,27511,58527,47072,44,20,2165,0,12,0.2118,0.4506,0.4701,233,Briar
6,9,33,20781,65858,33748,23,40,2200,0,32,0.1574,0.4989,0.3155,20,Nunu
10,6,7,17530,25878,11270,17,16,1343,0,14,0.2175,0.3211,0.6774,517,Sylas
4,5,8,16537,48042,26146,21,28,1820,0,37,0.1514,0.4399,0.3442,120,Hecarim
3,8,14,28131,42697,32410,34,29,2047,0,12,0.2290,0.3476,0.6589,233,Briar
8,4,8,25406,34211,17249,60,22,2020,0,1,0.2096,0.2823,0.7426,64,LeeSin
9,12,10,25583,41192,14594,27,23,2011,0,15,0.2120,0.3414,0.6211,28,Evelynn
5,7,9,15002,35321,14720,31,50,1956,0,3,0.1278,0.3010,0.4247,234,Viego
4,7,0,6861,19051,8482,1,12,922,0,6,0.1240,0.3444,0.3601,76,Nidalee
7,7,10,19233,33130,14620,14,20,1841,0,15,0.1741,0.2999,0.5805,28,Evelynn
7,7,3,10895,27596,8904,32,11,1265,0,45,0.1435,0.3636,0.3948,102,Shyvana
6,7,10,18796,29085,9913,58,32,2083,0,65,0.1504,0.2327,0.6462,143,Zyra
0,4,0,2482,16814,8852,5,15,993,0,16,0.0417,0.2822,0.1476,63,Brand
3,4,1,4419,16117,8892,10,16,984,0,9,0.0748,0.2730,0.2742,121,Khazix
11,10,10,31893,58882,23445,35,22,2367,0,5,0.2246,0.4146,0.5416,56,Nocturne
4,7,1,11372,28343,12690,17,21,1317,0,20,0.1439,0.3587,0.4012,5,XinZhao
22,12,9,43880,51866,20415,22,15,2330,0,5,0.3139,0.3710,0.8460,56,Nocturne
7,8,4,18925,31540,11712,41,29,2047,0,2,0.1541,0.2568,0.6000,104,Graves
3,10,6,18464,43221,18625,77,22,1869,0,22,0.1647,0.3854,0.4272,876,Lillia
0,7,3,4821,21216,8056,10,14,1202,0,1,0.0668,0.2942,0.2272,64,LeeSin
5,6,10,20429,37942,19848,27,42,2061,0,29,0.1652,0.3068,0.5384,79,Gragas
3,10,2,14445,24809,7434,15,22,1661,0,16,0.1449,0.2489,0.5822,63,Brand
6,10,4,16949,25623,7705,8,24,1424,0,27,0.1984,0.2999,0.6615,24,Jax
7,9,11,23109,41658,16318,38,30,1996,0,8,0.1930,0.3478,0.5547,245,Ekko
4,8,5,15767,22733,17914,8,21,1502,0,12,0.1750,0.2523,0.6936,233,Briar
17,7,11,33926,41716,18549,24,38,2090,0,2,0.2705,0.3327,0.8133,104,Graves
7,6,8,22201,35127,19486,20,22,1949,0,22,0.1898,0.3004,0.6320,876,Lillia
1,10,8,12227,54213,19119,27,20,2141,0,39,0.0952,0.4220,0.2255,91,Talon
4,8,5,13609,32077,13630,43,28,1832,0,2,0.1238,0.2918,0.4243,104,Graves
2,15,17,15952,56642,17621,30,25,2317,0,32,0.1147,0.4074,0.2816,20,Nunu
4,10,5,9375,36823,8604,18,32,2078,0,11,0.0752,0.2953,0.2546,254,Vi
9,6,12,23189,26500,8713,74,27,1830,0,117,0.2112,0.2413,0.8751,235,Senna
10,13,4,31264,41500,11191,29,28,2077,0,51,0.2509,0.3330,0.7533,80,Pantheon
6,9,4,13468,33839,15075,72,8,1839,0,10,0.1221,0.3067,0.3980,141,Kayn
5,2,6,11140,23270,15407,30,28,1422,0,6,0.1306,0.2727,0.4787,76,Nidalee
0,7,3,4836,9352,64,28,10,915,0,48,0.0881,0.1703,0.5171,17,Teemo
4,5,5,7519,20032,10415,12,16,1480,0,5,0.0847,0.2256,0.3753,56,Nocturne
6,8,4,21897,30348,11897,12,17,1748,0,25,0.2088,0.2894,0.7215,30,Karthus
14,7,4,19313,25310,9168,21,13,1262,0,8,0.2551,0.3343,0.7631,245,Ekko
2,6,1,7327,16666,6132,11,10,920,0,39,0.1327,0.3019,0.4396,91,Talon
6,5,7,13703,36371,17403,13,46,1874,0,8,0.1219,0.3235,0.3768,245,Ekko
4,4,3,17466,19128,9193,18,15,1528,0,48,0.1905,0.2086,0.9131,17,Teemo
6,9,9,25445,46957,14874,70,7,2228,0,14,0.1903,0.3513,0.5419,517,Sylas
5,6,3,11396,26185,11384,57,20,1541,0,1,0.1233,0.2832,0.4352,64,LeeSin
3,8,5,14994,21553,5996,63,21,1687,0,2,0.1481,0.2129,0.6957,104,Graves
6,7,6,20466,39187,20138,50,39,1987,0,20,0.1717,0.3287,0.5223,5,XinZhao
6,2,2,8879,18536,10529,23,12,1446,0,1,0.1023,0.2136,0.4790,64,LeeSin
6,6,3,8443,22018,8561,39,22,1409,0,9,0.0999,0.2604,0.3835,121,Khazix
3,8,5,10849,21193,7570,45,24,1317,0,2,0.1373,0.2682,0.5119,104,Graves
2,6,5,9517,27819,13252,8,13,1609,0,28,0.0986,0.2882,0.3421,60,Elise
3,2,4,5445,16756,9826,2,11,948,0,1,0.0957,0.2946,0.3250,64,LeeSin
10,10,4,15868,35424,9114,12,21,1901,0,11,0.1391,0.3106,0.4479,254,Vi
4,10,3,13717,31700,12730,24,18,1595,0,2,0.1433,0.3312,0.4327,104,Graves
8,8,6,15943,31361,11063,36,13,1723,0,2,0.1542,0.3034,0.5084,104,Graves
13,4,3,21446,31102,12822,66,33,2137,0,19,0.1673,0.2426,0.6895,200,Belveth
2,6,1,7460,21885,7972,11,16,1356,0,21,0.0917,0.2690,0.3409,78,Poppy
1,6,1,3765,20291,9116,10,13,1230,0,3,0.0510,0.2749,0.1856,234,Viego
7,9,11,30917,55012,52010,45,22,2161,0,12,0.2384,0.4243,0.5620,233,Briar
3,3,2,8823,14382,6736,15,3,1125,0,30,0.1307,0.2131,0.6135,131,Diana
2,9,1,14838,40286,17152,21,28,1953,0,10,0.1266,0.3438,0.3683,141,Kayn
11,6,2,14309,33587,16276,40,16,1748,0,1,0.1364,0.3202,0.4260,64,LeeSin
5,8,4,8171,17362,10604,5,18,1129,0,12,0.1206,0.2563,0.4706,233,Briar
16,9,12,35106,53347,23188,47,21,2311,0,3,0.2532,0.3847,0.6581,234,Viego
1,5,0,3574,15428,7377,8,5,1178,0,28,0.0506,0.2183,0.2317,60,Elise
6,8,9,13810,32341,11179,33,26,1451,0,5,0.1586,0.3715,0.4270,56,Nocturne
7,8,6,13518,33896,9893,20,19,1557,0,43,0.1447,0.3628,0.3988,62,MonkeyKing
5,12,2,18646,26784,1075,41,60,1969,0,50,0.1578,0.2267,0.6962,29,Twitch
5,4,7,14746,30910,17284,35,30,1969,0,9,0.1248,0.2616,0.4771,121,Khazix
2,4,3,5093,13637,6668,5,14,940,0,2,0.0903,0.2418,0.3735,104,Graves
1,9,7,8826,38114,15905,10,16,1898,0,3,0.0775,0.3347,0.2316,234,Viego
1,6,0,4496,13263,9879,5,5,917,0,12,0.0817,0.2411,0.3390,233,Briar
2,6,3,8631,29675,16063,16,16,1506,0,22,0.0955,0.3284,0.2909,876,Lillia
2,4,2,6628,19062,11227,33,15,1512,0,6,0.0731,0.2101,0.3477,76,Nidalee
4,5,1,9267,21003,9350,17,15,1107,0,1,0.1395,0.3162,0.4412,64,LeeSin
2,7,7,12568,17448,4884,22,10,1195,0,16,0.1753,0.2433,0.7203,63,Brand
2,9,7,16244,30928,12431,27,21,1672,0,3,0.1619,0.3083,0.5252,234,Viego
1,12,11,8376,28966,9937,32,30,1723,0,1,0.0810,0.2802,0.2892,64,LeeSin
1,6,4,5509,23997,7028,18,18,1365,0,34,0.0673,0.2930,0.2296,113,Sejuani
2,5,4,6027,15639,7389,11,16,1178,0,1,0.0853,0.2213,0.3854,64,LeeSin
0,3,13,5047,17814,6941,22,52,2023,0,44,0.0416,0.1468,0.2833,427,Ivern
0,3,0,2318,13767,7798,0,7,929,0,1,0.0416,0.2470,0.1684,64,LeeSin
4,11,8,31703,58199,19243,86,38,2503,0,14,0.2111,0.3875,0.5447,517,Sylas
0,12,6,18270,36451,13979,38,26,2012,0,4,0.1513,0.3019,0.5012,11,MasterYi
5,4,4,11289,20262,9902,32,21,1439,0,4,0.1308,0.2347,0.5572,11,MasterYi
5,16,9,17029,40708,20170,20,31,2158,0,12,0.1315,0.3144,0.4183,233,Briar
10,7,5,28906,43339,38159,33,23,1995,0,12,0.2415,0.3621,0.6670,233,Briar
9,9,0,15996,27942,20564,25,26,1594,0,12,0.1673,0.2922,0.5725,233,Briar
4,6,5,12692,26163,12615,37,17,1326,0,1,0.1595,0.3288,0.4851,64,LeeSin
0,0,0,0,422,156,0,0,111,0,1,0.0000,0.0634,0.0000,64,LeeSin
2,11,7,8555,32445,6151,20,23,1657,0,34,0.0860,0.3263,0.2637,113,Sejuani
6,5,2,9947,26902,11162,30,17,1420,0,1,0.1167,0.3158,0.3697,64,LeeSin
1,7,5,9651,19320,6543,19,16,1349,0,47,0.1192,0.2387,0.4995,68,Rumble
5,8,6,20582,20244,4216,35,28,1621,0,65,0.2116,0.2081,1.0167,143,Zyra
0,0,0,0,397,185,0,0,115,0,6,0.0000,0.0575,0.0000,76,Nidalee
12,6,16,31361,42729,17323,22,26,2138,0,13,0.2445,0.3331,0.7340,59,JarvanIV
0,4,12,6200,20441,6731,22,18,1724,0,52,0.0599,0.1976,0.3033,526,Rell
1,5,2,4492,14408,5592,4,7,962,0,36,0.0778,0.2496,0.3118,32,Amumu
5,9,9,14041,44823,17455,17,14,1964,0,5,0.1192,0.3804,0.3133,56,Nocturne
5,4,22,28800,50611,24203,101,72,3212,0,36,0.1494,0.2626,0.5690,32,Amumu
5,7,10,29255,42630,23465,30,29,2109,0,6,0.2312,0.3369,0.6863,76,Nidalee
14,10,4,41790,47409,18925,39,33,2189,0,27,0.3182,0.3610,0.8815,24,Jax
3,7,1,6215,32800,14441,26,22,1612,0,1,0.0643,0.3391,0.1895,64,LeeSin
3,4,1,5468,17910,7763,19,21,1339,0,3,0.0681,0.2229,0.3053,234,Viego
6,7,2,5870,24216,8649,60,30,1678,0,19,0.0583,0.2405,0.2424,200,Belveth
4,5,13,12016,32874,13188,31,17,1785,0,13,0.1122,0.3069,0.3655,59,JarvanIV
3,6,3,10890,33250,16209,28,18,1656,0,1,0.1096,0.3346,0.3275,64,LeeSin
6,11,9,11583,45759,12183,48,27,2037,0,13,0.0948,0.3744,0.2531,59,JarvanIV
3,3,1,4400,14168,7840,2,18,954,0,1,0.0769,0.2475,0.3106,64,LeeSin
7,10,6,21320,38563,15491,43,33,2069,0,9,0.1717,0.3106,0.5529,121,Khazix
3,8,4,5496,26136,9821,9,8,1163,0,38,0.0788,0.3745,0.2103,57,Maokai
3,13,5,21553,27963,1976,68,59,2137,0,100,0.1681,0.2181,0.7708,51,Caitlyn
9,7,9,20667,38887,15807,24,25,2231,0,7,0.1544,0.2905,0.5315,35,Shaco
4,7,11,11925,27700,10696,10,24,1543,0,1,0.1288,0.2992,0.4305,64,LeeSin
3,5,1,6343,23907,10716,20,14,1435,0,13,0.0737,0.2777,0.2653,59,JarvanIV
4,7,8,10628,28016,10811,20,18,1890,0,24,0.0937,0.2471,0.3794,33,Rammus
2,6,7,8663,27498,13730,12,21,1783,0,7,0.0810,0.2570,0.3150,35,Shaco
8,6,3,10724,32437,16584,2,25,1968,0,4,0.0908,0.2747,0.3306,11,MasterYi
0,7,4,9511,21720,7502,75,20,1683,0,2,0.0942,0.2151,0.4379,104,Graves
0,0,0,0,236,93,0,0,116,0,2,0.0000,0.0339,0.0000,104,Graves
5,8,11,17828,46913,20535,9,34,2047,0,1,0.1452,0.3820,0.3800,64,LeeSin
3,2,1,4959,17989,12272,10,8,1016,0,22,0.0813,0.2951,0.2757,876,Lillia
