kills,deaths,assists,dealt,taken,heals,cs,vision,duration,win,opscore,dealt_per_minute,taken_per_minute,dealt_per_taken,champCode,id
0,0,0,45,80,0,0,0,102,0,3,0.0074,0.0131,0.5625,99,Lux
6,6,10,24874,16543,1733,23,94,2204,0,65,0.1881,0.1251,1.5036,134,Syndra
4,9,12,24865,20974,12312,25,47,1619,0,7,0.2560,0.2159,1.1855,235,Senna
0,8,17,7639,31549,51081,15,115,2915,0,24,0.0437,0.1804,0.2421,16,Soraka
3,7,1,11515,18574,4267,11,52,1550,0,20,0.1238,0.1997,0.6200,50,Swain
1,4,2,6300,9257,3552,20,19,942,0,7,0.1115,0.1638,0.6806,235,Senna
3,9,6,9890,23373,2664,12,33,1823,0,10,0.0904,0.2137,0.4231,43,Karma
5,9,8,20035,20408,1966,44,57,1805,0,17,0.1850,0.1884,0.9817,143,Zyra
1,3,3,9283,9311,602,34,27,1310,0,21,0.1181,0.1185,0.9970,518,Neeko
8,10,19,36564,23402,967,64,59,2256,0,8,0.2701,0.1729,1.5624,101,Xerath
0,4,0,1536,8475,883,24,25,994,0,1,0.0258,0.1421,0.1812,412,Thresh
1,6,23,8677,26980,11973,31,75,2176,0,6,0.0665,0.2066,0.3216,497,Rakan
0,6,23,10983,22784,17423,29,90,2216,0,16,0.0826,0.1714,0.4820,902,Milio
4,2,0,4595,8486,4321,34,25,943,0,37,0.0812,0.1500,0.5415,37,Sona
0,1,1,574,1791,0,13,2,375,0,2,0.0255,0.0796,0.3205,53,Blitzcrank
2,7,9,12888,18631,2232,20,40,1409,0,26,0.1524,0.2204,0.6918,432,Bard
0,6,3,4714,15600,1913,24,41,1256,0,11,0.0626,0.2070,0.3022,89,Leona
2,8,14,11935,24463,2825,39,86,1993,0,4,0.0998,0.2046,0.4879,111,Nautilus
2,10,13,10569,25121,1257,39,55,1676,0,4,0.1051,0.2498,0.4207,111,Nautilus
1,7,7,11521,18922,528,43,63,1890,0,10,0.1016,0.1669,0.6089,43,Karma
0,4,1,2314,9927,3362,27,40,1184,0,16,0.0326,0.1397,0.2331,902,Milio
0,10,16,8410,29167,3222,26,86,1916,0,30,0.0732,0.2537,0.2883,201,Braum
1,6,12,11510,24190,1880,27,66,1879,0,11,0.1021,0.2146,0.4758,89,Leona
2,11,15,5708,25824,11798,24,96,2065,0,16,0.0461,0.2084,0.2210,902,Milio
0,6,4,2219,12830,110,28,30,1226,0,11,0.0302,0.1744,0.1730,89,Leona
4,2,4,4930,5170,2182,22,34,985,0,37,0.0834,0.0875,0.9536,37,Sona
2,6,12,19100,15450,856,54,55,1882,0,3,0.1691,0.1368,1.2362,99,Lux
3,9,9,7399,24748,475,21,72,1937,0,2,0.0637,0.2129,0.2990,53,Blitzcrank
1,5,3,10345,12784,614,23,38,1344,0,8,0.1283,0.1585,0.8092,101,Xerath
3,7,18,18823,21244,1383,41,82,1922,0,10,0.1632,0.1842,0.8860,43,Karma
1,7,4,4764,13875,484,18,19,1180,0,15,0.0673,0.1960,0.3434,57,Maokai
3,8,13,15940,30411,3980,58,98,2127,0,10,0.1249,0.2383,0.5242,43,Karma
2,8,19,14940,31957,9167,35,47,1792,0,15,0.1390,0.2972,0.4675,57,Maokai
0,1,12,5808,3237,5620,13,47,1507,0,9,0.0642,0.0358,1.7943,350,Yuumi
1,5,6,18685,14569,734,41,52,1834,0,58,0.1698,0.1324,1.2825,142,Zoe
5,7,14,8910,20116,6570,22,31,1607,0,23,0.0924,0.2086,0.4429,267,Nami
1,2,1,1864,10568,886,30,66,1502,0,11,0.0207,0.1173,0.1764,89,Leona
1,9,8,21787,17858,399,44,58,1831,0,8,0.1983,0.1626,1.2200,101,Xerath
1,4,12,10109,13417,4232,24,67,1921,0,29,0.0877,0.1164,0.7534,40,Janna
5,10,26,30229,25047,548,85,105,2278,0,3,0.2212,0.1833,1.2069,99,Lux
0,6,20,10445,38014,13211,32,71,2258,0,13,0.0771,0.2806,0.2748,12,Alistar
5,12,15,22937,32847,3048,131,51,1873,0,74,0.2041,0.2923,0.6983,115,Ziggs
1,5,5,14514,14576,1183,32,33,1678,0,8,0.1442,0.1448,0.9957,101,Xerath
4,4,11,13649,20452,7782,48,121,2245,0,29,0.1013,0.1518,0.6674,40,Janna
0,8,13,9009,24948,1865,32,76,2002,0,11,0.0750,0.2077,0.3611,89,Leona
3,9,4,6151,11841,0,16,19,1232,0,44,0.0832,0.1602,0.5195,45,Veigar
4,6,7,11125,23777,1054,30,70,1976,0,57,0.0938,0.2005,0.4679,3,Galio
1,8,16,10774,27324,4763,39,93,2225,0,12,0.0807,0.2047,0.3943,117,Lulu
1,6,19,32395,21000,1730,88,132,2826,0,3,0.1911,0.1238,1.5426,99,Lux
6,6,11,24191,18300,1586,88,79,2149,0,3,0.1876,0.1419,1.3219,99,Lux
0,9,6,11044,23827,2875,163,9,1573,0,55,0.1170,0.2525,0.4635,51,Caitlyn
0,4,13,2368,11790,3693,19,35,1249,0,16,0.0316,0.1573,0.2008,902,Milio
1,6,3,2524,11464,1839,29,39,1216,0,6,0.0346,0.1571,0.2202,497,Rakan
2,7,11,10429,25714,1665,27,64,1774,0,2,0.0980,0.2416,0.4056,53,Blitzcrank
3,3,12,23858,14378,2892,63,95,1907,0,18,0.2085,0.1257,1.6593,22,Ashe
0,6,4,3087,11217,0,12,29,938,0,2,0.0549,0.1993,0.2752,53,Blitzcrank
2,7,6,8784,19980,13262,28,44,1329,0,24,0.1102,0.2506,0.4396,16,Soraka
8,15,9,32735,39699,1290,70,87,2209,0,22,0.2470,0.2995,0.8246,63,Brand
3,9,13,15588,21737,4273,75,38,2100,0,33,0.1237,0.1725,0.7171,26,Zilean
0,8,13,8793,16460,5711,23,52,1726,0,9,0.0849,0.1589,0.5342,350,Yuumi
5,5,16,16862,15549,297,28,50,1561,0,4,0.1800,0.1660,1.0844,111,Nautilus
5,8,14,21805,16366,9479,36,40,1469,0,7,0.2474,0.1857,1.3323,235,Senna
2,10,4,6462,23217,820,25,59,1486,0,31,0.0725,0.2604,0.2783,888,Renata
3,3,0,6190,10127,976,37,41,1242,0,25,0.0831,0.1359,0.6112,35,Shaco
0,5,3,4818,8697,2553,26,37,1220,0,7,0.0658,0.1188,0.5540,235,Senna
1,15,9,14063,31156,1689,43,99,1956,0,10,0.1198,0.2655,0.4514,43,Karma
1,8,14,6157,20713,256,22,45,1492,0,2,0.0688,0.2314,0.2973,53,Blitzcrank
6,9,13,19628,29802,6458,45,53,1309,0,20,0.2499,0.3794,0.6586,50,Swain
0,3,5,2505,7696,3005,18,43,1221,0,16,0.0342,0.1051,0.3255,902,Milio
0,3,2,1983,6966,1821,18,27,944,0,16,0.0350,0.1230,0.2847,902,Milio
9,8,8,11585,20097,3828,34,101,1772,0,5,0.1090,0.1890,0.5765,555,Pyke
1,6,19,7375,23644,829,31,43,1515,0,19,0.0811,0.2601,0.3119,526,Rell
0,11,6,15146,28030,1350,34,67,1986,0,10,0.1271,0.2352,0.5403,43,Karma
0,1,3,1411,3478,611,19,4,676,0,5,0.0348,0.0857,0.4057,555,Pyke
1,8,16,10404,30646,4969,27,73,2042,0,1,0.0849,0.2501,0.3395,412,Thresh
1,10,10,8640,22482,278,24,45,1618,0,1,0.0890,0.2316,0.3843,412,Thresh
4,8,14,25332,20982,1496,35,72,1986,0,8,0.2126,0.1761,1.2073,101,Xerath
0,6,12,12184,19799,8594,28,48,1393,0,7,0.1458,0.2369,0.6154,235,Senna
5,10,8,12509,23287,1366,30,59,1497,0,27,0.1393,0.2593,0.5372,80,Pantheon
1,7,10,9238,26482,3923,40,65,1770,0,1,0.0870,0.2494,0.3488,412,Thresh
1,4,10,4513,13099,309,36,59,1417,0,19,0.0531,0.1541,0.3445,526,Rell
1,7,9,5029,14210,594,22,54,1354,0,12,0.0619,0.1749,0.3539,117,Lulu
2,7,18,6878,20908,4623,18,123,2157,0,6,0.0531,0.1616,0.3290,497,Rakan
1,5,8,5381,21982,10860,31,89,2008,0,16,0.0447,0.1825,0.2448,902,Milio
0,2,0,3776,4133,2,64,11,913,0,91,0.0689,0.0754,0.9136,238,Zed
5,6,8,20095,14010,937,30,102,1950,0,8,0.1718,0.1197,1.4343,101,Xerath
1,3,9,5752,14010,1231,15,34,1165,0,11,0.0823,0.2004,0.4106,89,Leona
0,6,9,7899,18077,2834,25,48,1634,0,10,0.0806,0.1844,0.4370,43,Karma
2,8,4,10416,17652,1712,19,37,1331,0,55,0.1304,0.2210,0.5901,51,Caitlyn
0,10,10,5012,21679,1597,29,58,1483,0,30,0.0563,0.2436,0.2312,201,Braum
3,15,13,10281,29815,3695,15,34,1772,0,5,0.0967,0.2804,0.3448,555,Pyke
0,4,10,6438,20429,3038,25,59,1838,0,4,0.0584,0.1852,0.3151,111,Nautilus
1,5,20,6731,26219,18499,25,81,2120,0,16,0.0529,0.2061,0.2567,902,Milio
0,14,0,8231,28433,1494,33,56,1656,0,15,0.0828,0.2862,0.2895,57,Maokai
0,3,15,4310,17258,1989,29,58,1611,0,1,0.0446,0.1785,0.2497,412,Thresh
4,9,15,13608,32740,5196,23,99,1936,0,15,0.1171,0.2819,0.4156,57,Maokai
0,1,0,31,673,84,0,0,113,0,7,0.0046,0.0993,0.0461,235,Senna
3,10,0,14400,21062,1485,37,37,1647,0,53,0.1457,0.2131,0.6837,81,Ezreal
1,8,19,10553,22797,4008,20,76,1678,0,26,0.1048,0.2264,0.4629,432,Bard
5,6,10,10915,16944,352,94,79,1617,0,10,0.1125,0.1746,0.6442,43,Karma
2,9,4,9122,18181,4583,23,75,1717,0,7,0.0885,0.1765,0.5017,235,Senna
0,6,3,2409,12137,4679,24,55,1786,0,16,0.0225,0.1133,0.1985,902,Milio
0,5,10,7417,21579,1541,20,64,1794,0,30,0.0689,0.2005,0.3437,201,Braum
1,1,1,1726,2172,301,8,8,483,0,15,0.0596,0.0749,0.7947,57,Maokai
3,4,18,19007,27764,9353,46,62,1678,0,15,0.1888,0.2758,0.6846,57,Maokai
0,7,10,5375,19748,115,21,63,1618,0,2,0.0554,0.2034,0.2722,53,Blitzcrank
0,6,6,3202,11530,1463,28,40,1156,0,5,0.0462,0.1662,0.2777,555,Pyke
4,8,5,14313,15128,1943,31,56,1771,0,3,0.1347,0.1424,0.9461,99,Lux
3,10,16,11157,24548,1370,21,75,2012,0,10,0.0924,0.2033,0.4545,43,Karma
2,8,4,10074,12765,324,17,57,1592,0,8,0.1055,0.1336,0.7892,101,Xerath
9,13,9,21096,24018,281,21,61,1870,0,8,0.1880,0.2141,0.8783,101,Xerath
4,8,6,8969,20980,1549,18,21,1509,0,10,0.0991,0.2317,0.4275,43,Karma
5,6,5,11896,22587,6298,259,45,2009,0,18,0.0987,0.1874,0.5267,22,Ashe
6,14,14,18069,31817,16994,53,108,2410,0,7,0.1250,0.2200,0.5679,235,Senna
3,7,12,17287,18315,14824,53,90,1887,0,7,0.1527,0.1618,0.9439,235,Senna
1,2,2,11718,5755,585,19,19,1053,0,35,0.1855,0.0911,2.0361,74,Heimerdinger
6,6,17,29096,12228,1414,63,84,1752,0,8,0.2768,0.1163,2.3795,101,Xerath
1,4,17,14421,16502,2780,32,80,1752,0,10,0.1372,0.1570,0.8739,43,Karma
1,6,2,13726,17749,456,36,26,1542,0,46,0.1484,0.1918,0.7733,17,Teemo
3,3,10,14911,9780,611,33,58,1586,0,3,0.1567,0.1028,1.5246,99,Lux
0,8,17,13668,24721,4497,14,73,1811,0,10,0.1258,0.2275,0.5529,43,Karma
3,6,16,6991,17916,2177,20,29,1469,0,2,0.0793,0.2033,0.3902,53,Blitzcrank
6,10,13,11971,30892,5949,57,97,2080,0,5,0.0959,0.2475,0.3875,555,Pyke
4,10,5,8896,18171,1346,76,39,1630,0,64,0.0910,0.1858,0.4896,110,Varus
3,2,6,10704,7893,624,5,42,1449,0,40,0.1231,0.0908,1.3561,7,Leblanc
2,8,22,15311,29723,5537,47,60,1775,0,4,0.1438,0.2791,0.5151,111,Nautilus
0,10,22,4997,36144,9953,49,114,2232,0,33,0.0373,0.2699,0.1383,26,Zilean
1,7,6,9355,15552,1503,24,35,1631,0,3,0.0956,0.1589,0.6015,99,Lux
10,8,10,29093,20394,1123,64,95,2243,0,34,0.2162,0.1515,1.4265,161,Velkoz
5,5,9,8420,18758,1363,32,39,1479,0,2,0.0949,0.2114,0.4489,53,Blitzcrank
2,6,16,11598,33587,5042,32,59,2277,0,2,0.0849,0.2458,0.3453,53,Blitzcrank
2,5,5,5705,14989,314,29,48,1453,0,2,0.0654,0.1719,0.3806,53,Blitzcrank
1,3,3,3840,9101,350,24,22,948,0,11,0.0675,0.1600,0.4219,89,Leona
3,8,20,12167,24078,1479,42,72,2033,0,1,0.0997,0.1974,0.5053,412,Thresh
1,8,10,8036,25296,1536,30,57,1905,0,4,0.0703,0.2213,0.3177,111,Nautilus
5,6,4,23223,16831,1260,24,103,1973,0,34,0.1962,0.1422,1.3798,161,Velkoz
9,7,12,27298,29949,12921,25,97,2108,0,93,0.2158,0.2368,0.9115,76,Nidalee
1,1,5,2651,10041,1671,26,18,1222,0,4,0.0362,0.1369,0.2640,111,Nautilus
0,1,2,2608,1310,0,5,6,555,0,8,0.0783,0.0393,1.9908,101,Xerath
1,14,9,6487,26310,233,31,38,1727,0,1,0.0626,0.2539,0.2466,412,Thresh
0,10,11,8372,21727,11885,42,85,1790,0,7,0.0780,0.2023,0.3853,235,Senna
1,5,2,8903,9450,417,25,44,1456,0,8,0.1019,0.1082,0.9421,101,Xerath
0,6,17,10590,30639,16712,36,55,1809,0,13,0.0976,0.2823,0.3456,12,Alistar
1,12,14,5219,28588,4604,31,53,1969,0,6,0.0442,0.2420,0.1826,497,Rakan
1,7,4,3336,13186,1735,24,33,1285,0,6,0.0433,0.1710,0.2530,497,Rakan
1,12,7,7771,20809,554,54,69,1871,0,44,0.0692,0.1854,0.3734,45,Veigar
1,3,0,2311,4358,948,3,1,1122,0,9,0.0343,0.0647,0.5303,350,Yuumi
2,8,15,14257,17405,313,19,77,1890,0,3,0.1257,0.1535,0.8191,99,Lux
0,2,6,3599,12424,2321,11,41,1810,0,12,0.0331,0.1144,0.2897,117,Lulu
0,7,1,1766,10665,358,12,4,926,0,1,0.0318,0.1920,0.1656,412,Thresh
1,3,2,4184,7608,225,48,23,1134,0,2,0.0615,0.1118,0.5499,53,Blitzcrank
2,3,7,9370,17134,6010,33,58,1748,0,66,0.0893,0.1634,0.5469,79,Gragas
1,6,4,2362,9223,0,34,20,987,0,19,0.0399,0.1557,0.2561,526,Rell
3,8,21,25818,48964,17882,45,106,2175,0,20,0.1978,0.3752,0.5273,50,Swain
2,7,6,9904,19109,811,25,40,1277,0,31,0.1293,0.2494,0.5183,888,Renata
1,6,6,3761,13719,386,30,27,1362,0,1,0.0460,0.1679,0.2741,412,Thresh
2,10,3,12536,17326,273,39,37,1627,0,21,0.1284,0.1775,0.7235,518,Neeko
1,7,7,3628,16497,2600,42,36,1551,0,5,0.0390,0.1773,0.2199,555,Pyke
3,9,2,10961,18193,930,50,47,1698,0,18,0.1076,0.1786,0.6025,22,Ashe
6,12,9,13060,30227,3832,47,93,2211,0,5,0.0984,0.2279,0.4321,555,Pyke
0,7,5,5788,13248,891,28,28,1100,0,15,0.0877,0.2007,0.4369,57,Maokai
4,10,6,11088,16527,318,12,30,1361,0,61,0.1358,0.2024,0.6709,29,Twitch
1,5,22,13428,11758,5377,2,12,2148,0,9,0.1042,0.0912,1.1420,350,Yuumi
0,5,10,5151,14519,656,39,44,1565,0,1,0.0549,0.1546,0.3548,412,Thresh
1,8,8,6799,19638,671,34,83,1666,0,11,0.0680,0.1965,0.3462,89,Leona
4,6,10,13010,8087,6409,3,39,1632,0,9,0.1329,0.0826,1.6088,350,Yuumi
4,8,13,15138,45471,7427,49,117,2587,0,57,0.0975,0.2929,0.3329,3,Galio
2,8,14,7565,26035,1965,34,76,1761,0,2,0.0716,0.2464,0.2906,53,Blitzcrank
1,8,16,9679,28134,4083,32,66,1917,0,1,0.0842,0.2446,0.3440,412,Thresh
4,12,8,11384,27261,1217,24,79,1925,0,14,0.0986,0.2360,0.4176,25,Morgana
8,14,9,14093,28377,1933,38,42,1610,0,27,0.1459,0.2938,0.4966,80,Pantheon
3,4,2,4054,7305,986,13,9,948,0,5,0.0713,0.1284,0.5550,555,Pyke
2,4,5,5645,11834,232,26,54,1438,0,2,0.0654,0.1372,0.4770,53,Blitzcrank
2,6,0,5947,11601,658,48,24,1099,0,63,0.0902,0.1759,0.5126,64,LeeSin
1,11,12,11106,26553,3487,23,75,1876,0,32,0.0987,0.2359,0.4183,147,Seraphine
1,8,10,7400,28437,3199,35,75,1947,0,2,0.0633,0.2434,0.2602,53,Blitzcrank
2,1,1,2315,4064,372,22,23,1150,0,14,0.0336,0.0589,0.5696,25,Morgana
3,10,12,9458,31229,1974,32,71,2266,0,1,0.0696,0.2297,0.3029,412,Thresh
0,9,7,6472,25427,7248,26,17,1445,0,13,0.0746,0.2933,0.2545,12,Alistar
1,0,1,2089,921,0,4,2,291,0,8,0.1196,0.0527,2.2682,101,Xerath
0,5,8,6744,26365,3132,48,57,1908,0,2,0.0589,0.2303,0.2558,53,Blitzcrank
2,9,8,17424,18899,198,61,38,1842,0,21,0.1577,0.1710,0.9220,518,Neeko
4,10,28,11986,27592,1483,50,109,2220,0,4,0.0900,0.2071,0.4344,111,Nautilus
0,5,7,3903,12234,918,34,34,1403,0,12,0.0464,0.1453,0.3190,117,Lulu
3,6,6,4204,16955,2139,7,45,1588,0,12,0.0441,0.1779,0.2480,117,Lulu
5,12,11,20044,19170,225,35,58,1662,0,3,0.2010,0.1922,1.0456,99,Lux
0,6,3,9320,10909,4755,9,36,1105,0,7,0.1406,0.1645,0.8543,235,Senna
0,10,4,7235,18017,450,16,49,1435,0,10,0.0840,0.2093,0.4016,43,Karma
7,15,14,22730,24961,166,69,101,2111,0,59,0.1795,0.1971,0.9106,202,Jhin
3,7,9,18250,12536,300,36,84,2107,0,8,0.1444,0.0992,1.4558,101,Xerath
0,3,0,3322,6510,81,73,4,958,0,134,0.0578,0.1133,0.5103,233,Briar
2,4,0,3998,13301,992,43,40,1494,0,47,0.0446,0.1484,0.3006,78,Poppy
2,10,9,6899,22119,2831,36,46,1565,0,5,0.0735,0.2356,0.3119,555,Pyke
6,10,10,11826,30109,6305,54,139,2029,0,5,0.0971,0.2473,0.3928,555,Pyke
6,9,19,11803,27597,1664,21,64,1949,0,1,0.1009,0.2360,0.4277,412,Thresh
3,7,6,9829,29171,2823,16,12,1810,0,11,0.0905,0.2686,0.3369,89,Leona
2,6,5,14129,14454,50,42,54,1468,0,3,0.1604,0.1641,0.9775,99,Lux
7,7,10,15613,28781,6314,31,156,2255,0,5,0.1154,0.2127,0.5425,555,Pyke
4,8,5,16174,21780,3767,47,48,1474,0,48,0.1829,0.2463,0.7426,9,Fiddlesticks
2,9,4,16903,16685,83,32,54,1668,0,17,0.1689,0.1667,1.0131,143,Zyra
0,6,6,5466,22114,1387,22,52,1753,0,11,0.0520,0.2102,0.2472,89,Leona
3,6,8,4666,24532,4740,16,47,1654,0,6,0.0470,0.2472,0.1902,497,Rakan
1,4,3,2810,7634,0,22,20,994,0,2,0.0471,0.1280,0.3681,53,Blitzcrank
0,3,20,6626,17554,2670,31,85,2063,0,1,0.0535,0.1418,0.3775,412,Thresh
3,8,6,7807,25889,4976,35,46,1614,0,13,0.0806,0.2673,0.3016,12,Alistar
2,5,2,4543,13003,2399,20,47,1107,0,5,0.0684,0.1958,0.3494,555,Pyke
3,4,8,6880,17085,850,31,32,1584,0,2,0.0724,0.1798,0.4027,53,Blitzcrank
6,11,3,15199,36929,1422,56,101,2107,0,50,0.1202,0.2921,0.4116,875,Sett
1,2,5,4990,3916,2986,1,10,1160,0,9,0.0717,0.0563,1.2743,350,Yuumi
2,1,0,2459,2944,937,4,3,554,0,9,0.0740,0.0886,0.8353,350,Yuumi
3,8,15,28370,22078,1748,33,107,2261,0,21,0.2091,0.1627,1.2850,518,Neeko
3,5,6,7152,11206,1025,32,36,1548,0,1,0.0770,0.1207,0.6382,412,Thresh
0,5,17,3550,14725,1908,25,20,1409,0,6,0.0420,0.1742,0.2411,497,Rakan
2,4,14,7182,15202,1021,33,46,1501,0,19,0.0797,0.1688,0.4724,526,Rell
5,15,11,14372,37517,7036,62,108,2163,0,5,0.1107,0.2891,0.3831,555,Pyke
9,4,8,17229,32206,11489,51,144,2343,0,5,0.1226,0.2291,0.5350,555,Pyke
3,3,7,12372,14485,4133,35,44,1638,0,33,0.1259,0.1474,0.8541,26,Zilean
0,6,13,5340,18776,5743,25,46,1318,0,6,0.0675,0.2374,0.2844,497,Rakan
2,9,4,11966,13943,57,13,49,1399,0,54,0.1426,0.1661,0.8582,1,Annie
4,7,6,17040,12980,384,48,66,1771,0,58,0.1604,0.1222,1.3128,142,Zoe
0,12,1,6893,23785,863,42,43,1655,0,1,0.0694,0.2395,0.2898,412,Thresh
2,7,7,6976,23160,12148,40,41,1607,0,51,0.0724,0.2402,0.3012,44,Taric
1,9,7,6193,20628,5565,14,76,1963,0,16,0.0526,0.1751,0.3002,902,Milio
2,1,5,4646,3887,861,22,22,960,0,14,0.0807,0.0675,1.1953,25,Morgana
1,6,1,6940,11156,126,45,25,1382,0,34,0.0837,0.1345,0.6221,161,Velkoz
2,6,7,5187,17025,642,46,40,1576,0,1,0.0549,0.1800,0.3047,412,Thresh
3,8,8,8950,20375,712,27,60,1761,0,19,0.0847,0.1928,0.4393,526,Rell
0,9,16,7429,25408,1708,37,67,1781,0,11,0.0695,0.2378,0.2924,89,Leona
3,12,10,11324,24713,100,28,61,1796,0,4,0.1051,0.2293,0.4582,111,Nautilus
2,4,13,10476,20780,2675,30,50,1746,0,11,0.1000,0.1984,0.5041,89,Leona
6,10,0,12071,17692,1101,123,6,1395,0,18,0.1442,0.2114,0.6823,22,Ashe
0,4,2,5761,6692,227,19,19,1056,0,3,0.0909,0.1056,0.8609,99,Lux
4,12,9,15143,33501,2556,68,49,1926,0,1,0.1310,0.2899,0.4520,412,Thresh
1,6,7,5989,17738,861,29,36,1625,0,77,0.0614,0.1819,0.3376,516,Ornn
4,9,7,13787,25861,1123,14,49,1572,0,31,0.1462,0.2742,0.5331,888,Renata
5,8,2,16075,17565,416,32,32,1630,0,3,0.1644,0.1796,0.9152,99,Lux
6,9,7,14188,20649,689,37,46,1662,0,25,0.1423,0.2071,0.6871,35,Shaco
0,10,4,3752,22926,3113,37,66,1831,0,6,0.0342,0.2087,0.1637,497,Rakan
1,7,4,10922,15210,5122,55,61,1714,0,7,0.1062,0.1479,0.7181,235,Senna
5,16,3,13597,29921,2710,38,57,1871,0,63,0.1211,0.2665,0.4544,64,LeeSin
1,10,21,11591,32241,3691,46,84,2171,0,2,0.0890,0.2475,0.3595,53,Blitzcrank
3,5,5,3452,5361,2235,6,5,1870,0,9,0.0308,0.0478,0.6439,350,Yuumi
1,4,1,2776,8623,0,21,12,942,0,4,0.0491,0.1526,0.3219,111,Nautilus
6,5,6,27123,18340,1962,57,69,2246,0,8,0.2013,0.1361,1.4789,101,Xerath
4,7,17,16605,33037,4884,26,90,2490,0,1,0.1111,0.2211,0.5026,412,Thresh
4,8,17,13984,25922,3442,33,65,1959,0,1,0.1190,0.2205,0.5395,412,Thresh
1,10,12,8109,24479,980,28,54,1569,0,2,0.0861,0.2600,0.3313,53,Blitzcrank
5,10,13,18839,24984,2644,64,81,1879,0,44,0.1671,0.2216,0.7540,45,Veigar
1,5,6,5548,13994,3645,27,34,1161,0,13,0.0796,0.2009,0.3965,12,Alistar
1,8,7,7751,18449,1050,34,59,1685,0,4,0.0767,0.1825,0.4201,111,Nautilus
0,7,21,9972,11253,7502,8,29,2216,0,9,0.0750,0.0846,0.8862,350,Yuumi
2,15,15,19729,49122,3742,48,92,2537,0,11,0.1296,0.3227,0.4016,89,Leona
1,10,11,7490,23426,1427,18,70,1551,0,30,0.0805,0.2517,0.3197,201,Braum
3,6,14,12924,24004,3883,30,66,1940,0,1,0.1110,0.2062,0.5384,412,Thresh
0,7,8,6789,26552,3736,36,72,1811,0,4,0.0625,0.2444,0.2557,111,Nautilus
10,6,14,33274,22298,12190,69,68,2404,0,7,0.2307,0.1546,1.4922,235,Senna
0,6,5,4063,16074,2496,36,96,2058,0,12,0.0329,0.1302,0.2528,117,Lulu
2,4,0,4768,8368,0,17,31,916,0,4,0.0868,0.1523,0.5698,111,Nautilus
1,10,14,8632,24055,1408,24,40,1741,0,12,0.0826,0.2303,0.3588,117,Lulu
2,7,10,8642,19488,773,21,29,1596,0,4,0.0902,0.2035,0.4435,111,Nautilus
1,6,14,19383,21915,4237,67,58,1940,0,35,0.1665,0.1883,0.8845,74,Heimerdinger
1,3,3,4105,7763,182,40,19,912,0,18,0.0750,0.1419,0.5288,22,Ashe
0,5,3,13720,9141,6120,17,60,2128,0,9,0.1075,0.0716,1.5009,350,Yuumi
3,7,2,8401,12928,331,11,38,1161,0,22,0.1206,0.1856,0.6498,63,Brand
3,5,16,11249,24755,3654,34,81,1828,0,57,0.1026,0.2257,0.4544,3,Galio
2,6,14,11802,21224,2562,25,66,1769,0,1,0.1112,0.2000,0.5561,412,Thresh
3,8,5,13668,14424,745,67,44,1309,0,55,0.1740,0.1837,0.9476,51,Caitlyn
0,6,10,4694,18271,1119,30,62,2166,0,12,0.0361,0.1406,0.2569,117,Lulu
4,12,15,20802,24698,3113,34,92,2217,0,32,0.1564,0.1857,0.8423,147,Seraphine
0,6,13,6512,18002,7189,18,47,1633,0,16,0.0665,0.1837,0.3617,902,Milio
0,6,19,4637,24748,12558,24,96,2565,0,16,0.0301,0.1608,0.1874,902,Milio
1,6,7,7093,20087,839,22,46,1653,0,2,0.0715,0.2025,0.3531,53,Blitzcrank
3,3,5,2788,7683,1311,25,18,964,0,5,0.0482,0.1328,0.3629,555,Pyke
6,7,8,12364,24518,6799,39,82,2039,0,5,0.1011,0.2004,0.5043,555,Pyke
3,7,5,19921,18234,2724,41,107,2050,0,53,0.1620,0.1482,1.0925,81,Ezreal
0,7,4,3825,11469,0,16,19,921,0,19,0.0692,0.2075,0.3335,526,Rell
0,3,0,6248,5198,0,22,26,1041,0,10,0.1000,0.0832,1.2020,43,Karma
0,7,12,7929,21052,3977,39,71,1953,0,6,0.0677,0.1797,0.3766,497,Rakan
1,9,9,26202,26257,2799,49,55,1951,0,14,0.2238,0.2243,0.9979,25,Morgana
0,6,7,3712,16865,7802,29,27,1595,0,24,0.0388,0.1762,0.2201,16,Soraka
2,9,7,7431,18721,1960,23,56,1563,0,5,0.0792,0.1996,0.3969,555,Pyke
1,7,4,5544,12659,1877,26,39,1305,0,37,0.0708,0.1617,0.4379,37,Sona
2,6,8,7234,22524,8180,31,68,1796,0,13,0.0671,0.2090,0.3212,12,Alistar
0,4,3,3949,9737,753,27,21,1156,0,19,0.0569,0.1404,0.4056,526,Rell
1,7,8,8603,25169,1830,43,82,2078,0,2,0.0690,0.2019,0.3418,53,Blitzcrank
4,6,12,23939,19197,1114,54,95,2172,0,3,0.1837,0.1473,1.2470,99,Lux
7,10,9,33209,35911,4749,43,109,2443,0,40,0.2266,0.2450,0.9248,7,Leblanc
0,3,4,8970,6443,0,24,15,914,0,17,0.1636,0.1175,1.3922,143,Zyra
1,11,7,12714,23522,4997,40,44,1723,0,7,0.1230,0.2275,0.5405,235,Senna
1,8,1,2658,12381,2953,30,18,1134,0,7,0.0391,0.1820,0.2147,235,Senna
7,12,12,12178,44869,7453,21,125,2312,0,2,0.0878,0.3235,0.2714,53,Blitzcrank
1,2,2,3133,6371,418,27,19,914,0,1,0.0571,0.1162,0.4918,412,Thresh
