duration,win_champ,lose_champ,win_tags,lose_tags,win_statperks,lose_statperks,win_styles_primary,lose_styles_primary,win_styles_sub,lose_styles_sub,win_items,lose_items,win_dealt,lose_dealt,win_taken,lose_taken,win_kills,lose_kills,win_deaths,lose_deaths,win_assists,lose_assists,win_heals,lose_heals,win_cs,lose_cs,win_vision,lose_vision
1448,"[64, 268, 266, 432, 51]","[145.0, 134, 555.0, 79, 420]","[1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]","[[5001, 5001, 5005], [5001, 5008, 5005], [5001, 5008, 5005], [5001, 5008, 5005], [5001, 5008, 5008]]","[[5001, 5008, 5005], [5001, 5008, 5005], [5001, 5008, 5005], [5001, 5008, 5008], [5001, 5008, 5008]]","[[8010, 9111, 9104, 8014], [8010, 9111, 9105, 8299], [8021, 8009, 9103, 8014], [8021, 9111, 9104, 8014], [8465, 8463, 8473, 8242]]","[[8010, 8009, 9105, 8299], [8128, 8143, 8138, 8135], [8369, 8304, 8316, 8347], [9923, 8126, 8136, 8105], [9923, 8139, 8138, 8135]]","[[8105, 8136], [8210, 8237], [8233, 8236], [8347, 8304], [8453, 8473]]","[[8210, 8226], [8242, 8473], [8304, 8347], [8345, 8313], [8473, 8446]]","[[1056, 3802, 2421, 3115, 3111, 0, 3363], [2055, 3111, 3071, 3156, 6610, 1036, 3340], [3095, 3094, 0, 3156, 3031, 3006, 3363], [3869, 3190, 3067, 0, 3002, 3009, 3364], [6698, 3047, 3814, 1036, 1036, 0, 3340]]","[[1043.0, 1026.0, 3108.0, 3006.0, 1055.0, 6692.0, 3363.0], [2033, 6662, 3047, 3053, 2019, 0, 3363], [3157, 0, 1056, 4646, 6655, 3020, 3363], [4645, 4646, 2420, 3020, 0, 0, 3364], [6690.0, 3877.0, 3814.0, 3179.0, 3134.0, 3158.0, 3364.0]]","[10256, 17028, 17618, 19142, 34179]","[10320.0, 12760.0, 15536, 19032, 27117]","[16314, 17918, 22941, 26943, 30359]","[16982, 21466.0, 21807.0, 28835, 29900]","[3, 4, 6, 10, 19]","[1.0, 4, 5.0, 5, 7]","[3, 4, 4, 5, 6]","[6, 7, 8, 10.0, 11.0]","[10, 11, 12, 14, 26]","[3, 6, 7.0, 8.0, 9]","[3811, 5626, 8766, 9617, 17236]","[118, 2268.0, 2482.0, 3173, 14130]","[24, 38, 103, 139, 196]","[13, 30.0, 135.0, 158, 167]","[6, 10, 17, 26, 74]","[15, 16, 22.0, 24, 59.0]"
1537,"[235, 121, 238, 35, 8]","[518, 75, 245, 901.0, 53.0]","[1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]","[[5001, 5008, 5005], [5001, 5008, 5007], [5001, 5008, 5008], [5001, 5008, 5008], [5011, 5008, 5008]]","[[5001, 5001, 5007], [5001, 5001, 5007], [5001, 5008, 5005], [5001, 5008, 5005], [5011, 5008, 5005]]","[[8021, 8009, 9104, 8017], [8112, 8139, 8138, 8106], [8214, 8275, 8210, 8237], [8369, 8304, 8321, 8347], [9923, 8143, 8136, 8105]]","[[8021, 8009, 9103, 8014], [8021, 9111, 9105, 8299], [8128, 8143, 8138, 8135], [8229, 8226, 8210, 8237], [8351, 8306, 8345, 8347]]","[[8143, 8135], [8237, 8210], [8275, 8233], [8299, 9111], [8345, 8410]]","[[8242, 8473], [8304, 8347], [8313, 8345], [8345, 8347], [8444, 8451]]","[[2421, 3152, 4632, 4646, 3165, 3020, 3363], [3086, 3142, 1036, 1055, 6676, 3006, 3363], [3877, 3009, 6699, 3134, 3179, 1036, 3364], [6694, 3142, 6701, 3111, 6699, 0, 3364], [6698, 2031, 3156, 3111, 6699, 1036, 3340]]","[[1055.0, 3161.0, 3508.0, 2015.0, 3047.0, 1036.0, 3363.0], [3065, 3078, 3158, 0, 0, 0, 3340], [3117.0, 3002.0, 3869.0, 2055.0, 1029.0, 1029.0, 3364.0], [3152, 4646, 2055, 3020, 3057, 1052, 3340], [3157, 3152, 2055, 1052, 1056, 3020, 3340]]","[15158, 18352, 20406, 20713, 41159]","[6701.0, 7014, 10444, 14182, 14427.0]","[13535, 14921, 16614, 28344, 30423]","[20994.0, 23784, 24383.0, 31683, 34567]","[2, 5, 6, 10, 15]","[0.0, 0, 2, 3, 3.0]","[1, 1, 1, 3, 3]","[4.0, 6.0, 8, 9, 11]","[3, 4, 6, 8, 11]","[0, 0.0, 2, 2, 4.0]","[2217, 2684, 10618, 18448, 32502]","[745, 1404.0, 3551.0, 7015, 11261]","[21, 70, 172, 181, 201]","[38, 41.0, 149, 153, 196.0]","[10, 18, 21, 25, 107]","[17, 18.0, 18, 18, 58.0]"
2179,"[39, 412.0, 38, 360.0, 5]","[104, 8, 266, 901, 101]","[1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]","[[5001, 5008, 5005], [5001, 5008, 5005], [5001, 5008, 5005], [5001, 5008, 5008], [5001, 5008, 5008]]","[[5001, 5008, 5005], [5001, 5008, 5007], [5001, 5008, 5008], [5011, 5008, 5008], [5013, 5008, 5008]]","[[8010, 9111, 9103, 8299], [8010, 9111, 9104, 8014], [8010, 9111, 9104, 8299], [8021, 8009, 9105, 8014], [8351, 8306, 8345, 8347]]","[[8010, 9111, 9105, 8299], [8021, 9111, 9104, 8014], [8214, 8275, 8210, 8237], [8229, 8226, 8233, 8237], [8369, 8304, 8345, 8347]]","[[8139, 8135], [8345, 8347], [8347, 8304], [8451, 8444], [8473, 8242]]","[[8126, 8135], [8135, 8136], [8299, 9111], [8304, 8345], [8473, 8453]]","[[3026, 6673, 3302, 6610, 3153, 3047, 3363], [3072.0, 3033.0, 6676.0, 3031.0, 3047.0, 6673.0, 3363.0], [3118, 3157, 3089, 3158, 3040, 6657, 3363], [3190.0, 3067.0, 3876.0, 3109.0, 3047.0, 3075.0, 3364.0], [6610, 3748, 1036, 3047, 3156, 6333, 3364]]","[[3053, 3047, 3133, 6610, 3123, 2019, 3340], [3089, 3871, 2055, 4628, 6655, 3020, 3364], [3157, 3152, 4645, 3102, 4646, 3020, 3363], [6673, 3161, 3158, 6675, 3508, 3094, 3363], [6676, 3142, 3071, 3047, 6699, 1033, 3364]]","[13595.0, 19729, 41901.0, 50429, 60251]","[21490, 24711, 30106, 39337, 51990]","[32477.0, 36590.0, 45575, 53746, 62628]","[27290, 28512, 43448, 49080, 58238]","[4, 4.0, 15, 15.0, 19]","[2, 4, 8, 13, 16]","[6.0, 7, 8, 8.0, 14]","[6, 10, 11, 14, 16]","[4, 6.0, 8, 14, 24.0]","[8, 15, 17, 17, 18]","[3607.0, 13260, 16811.0, 20788, 23108]","[1333, 5002, 8193, 17808, 41490]","[25.0, 41, 248, 249, 264.0]","[49, 55, 147, 241, 272]","[17, 24.0, 28, 37, 120.0]","[22, 25, 28, 37, 77]"
1134,"[895.0, 4, 711, 64, 143.0]","[113, 110, 55, 57, 266]","[1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]","[[5001, 5008, 5005], [5001, 5008, 5005], [5001, 5008, 5005], [5001, 5008, 5005], [5001, 5008, 5008]]","[[5001, 5008, 5005], [5001, 5008, 5008], [5001, 5008, 5008], [5001, 5010, 5007], [5013, 5001, 5005]]","[[8010, 9111, 9103, 8299], [8010, 9111, 9104, 8014], [8021, 9111, 9104, 8017], [8112, 8126, 8138, 8106], [8112, 8139, 8138, 8106]]","[[8008, 9111, 9104, 8014], [8010, 9111, 9105, 8299], [8112, 8143, 8138, 8105], [8439, 8463, 8429, 8242], [8439, 8463, 8444, 8242]]","[[8226, 8210], [8226, 8210], [8347, 8304], [8453, 8444], [8473, 8451]]","[[8126, 8106], [8136, 8105], [8139, 8135], [8473, 8453], [9111, 8014]]","[[0, 3133, 6692, 3158, 2021, 0, 3340], [1056, 6655, 0, 3145, 3020, 3113, 3364], [2015, 0, 3086, 1055, 3087, 3009, 3363], [2031.0, 3871.0, 2055.0, 6653.0, 3020.0, 3916.0, 3364.0], [6676.0, 3036.0, 0.0, 3006.0, 0.0, 0.0, 3363.0]]","[[0, 3876, 3002, 3067, 0, 3009, 3364], [1054, 3111, 6610, 3067, 2022, 0, 3340], [1102, 3068, 3801, 3067, 0, 3111, 3364], [3111, 2031, 3100, 1052, 0, 0, 3364], [3115, 3153, 1042, 1055, 3006, 0, 3340]]","[11193, 12008, 13324.0, 15023, 16010.0]","[6681, 7721, 7892, 8070, 9652]","[8574, 10048.0, 10930, 11652.0, 18151]","[11533, 14166, 16357, 18375, 24262]","[1.0, 3, 5, 7, 9.0]","[1, 2, 3, 4, 6]","[1, 3, 3, 4.0, 5.0]","[3, 5, 5, 5, 8]","[2, 4, 5.0, 8, 9.0]","[0, 1, 5, 6, 7]","[0.0, 753, 3287, 4096.0, 10565]","[245, 2472, 3314, 3423, 7890]","[4, 32.0, 133, 133, 177.0]","[13, 25, 102, 114, 134]","[15.0, 16, 18, 20, 54.0]","[12, 14, 17, 18, 48]"
2324,"[103, 104, 54, 4, 143]","[101.0, 55, 39, 498.0, 427]","[1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]","[[5001, 5001, 5005], [5001, 5008, 5005], [5001, 5008, 5005], [5001, 5008, 5008], [5011, 5008, 5005]]","[[5001, 5008, 5005], [5001, 5008, 5007], [5001, 5008, 5008], [5011, 5008, 5005], [5011, 5010, 5008]]","[[8021, 9101, 9103, 8014], [8021, 9111, 9104, 8014], [8112, 8139, 8138, 8106], [8229, 8226, 8210, 8237], [8437, 8401, 8429, 8451]]","[[8008, 8009, 9103, 8014], [8010, 9111, 9104, 8299], [8112, 8143, 8138, 8105], [8229, 8226, 8210, 8237], [8351, 8313, 8321, 8347]]","[[8105, 8139], [8210, 8226], [8210, 8226], [8304, 8347], [8347, 8304]]","[[8014, 9111], [8210, 8232], [8345, 8304], [8345, 8347], [8473, 8451]]","[[3026, 3111, 3156, 3142, 3036, 3072, 3364], [3082, 2504, 4401, 3075, 3068, 3047, 3364], [3157, 3020, 2055, 4645, 3118, 4646, 3364], [3302, 3087, 3006, 3095, 3094, 1053, 3363], [3871, 0, 2420, 6653, 3020, 3116, 3364]]","[[1055, 3026, 6610, 3091, 3153, 3047, 3364], [3041, 3100, 3157, 3020, 4645, 4630, 3364], [3222, 3107, 3165, 3158, 6617, 1082, 3364], [4628.0, 3916.0, 3871.0, 3145.0, 6655.0, 3020.0, 3364.0], [6675.0, 3046.0, 6672.0, 3036.0, 3006.0, 1038.0, 3363.0]]","[14815, 27077, 29137, 33906, 50124]","[9969, 23760.0, 31656, 35008, 36694.0]","[22365, 29394, 33194, 37246, 44759]","[28863.0, 31213.0, 33833, 38324, 47789]","[1, 5, 8, 10, 19]","[1.0, 2, 4.0, 4, 9]","[2, 2, 3, 5, 8]","[6.0, 7, 8, 11.0, 11]","[10, 12, 14, 15, 18]","[2, 3, 5.0, 8.0, 12]","[5326, 7536, 7655, 10744, 28945]","[2703.0, 6077, 8247.0, 15591, 16690]","[72, 97, 185, 212, 235]","[16, 60.0, 209, 273, 283.0]","[20, 36, 38, 48, 117]","[19, 23.0, 30, 42, 95.0]"
1354,"[104, 777, 80.0, 517, 18.0]","[61, 64, 81, 266, 12]","[1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]","[[5001, 5008, 5005], [5001, 5008, 5005], [5001, 5008, 5005], [5001, 5008, 5008], [5011, 5008, 5008]]","[[5001, 5001, 5007], [5001, 5008, 5005], [5001, 5008, 5005], [5001, 5008, 5005], [5001, 5008, 5008]]","[[8005, 9111, 9105, 8014], [8008, 9111, 9103, 8014], [8008, 9111, 9104, 8299], [8021, 9111, 9104, 8014], [8112, 8143, 8138, 8135]]","[[8005, 8009, 9103, 8014], [8010, 9111, 9104, 8014], [8010, 9111, 9105, 8299], [8214, 8226, 8210, 8237], [8439, 8463, 8473, 8451]]","[[8105, 8126], [8135, 8139], [8210, 8237], [8347, 8304], [8473, 8242]]","[[8304, 8345], [8306, 8347], [8345, 8347], [8347, 8304], [8473, 8453]]","[[1018, 3006, 6672, 3123, 1038, 1037, 3340], [1058, 1058, 3020, 3041, 3100, 2421, 3364], [2020, 3142, 2055, 6676, 2015, 2422, 3340], [3877.0, 3179.0, 3047.0, 6610.0, 6692.0, 0.0, 3364.0], [6672.0, 6675.0, 2031.0, 3006.0, 3086.0, 1055.0, 3340.0]]","[[1055, 3047, 6610, 3133, 3067, 0, 3340], [1056, 2031, 1058, 4646, 6655, 1001, 3340], [2003, 3190, 3869, 2055, 3117, 3024, 3364], [3071, 6610, 3111, 1103, 0, 0, 3340], [3158, 3042, 3508, 2055, 1055, 3123, 3363]]","[11753, 17482, 17802.0, 19293.0, 32127]","[4949, 10201, 11369, 12201, 20921]","[12558.0, 15749.0, 16122, 19520, 21335]","[15311, 16034, 23116, 25602, 37789]","[1, 2.0, 9.0, 9, 11]","[0, 1, 3, 4, 10]","[1, 2.0, 3, 6.0, 6]","[5, 6, 6, 7, 8]","[2, 5, 8, 11.0, 15.0]","[1, 3, 3, 5, 7]","[1773, 3533.0, 4035.0, 8614, 13476]","[189, 2731, 3078, 10309, 14222]","[23, 36.0, 115, 127.0, 144]","[15, 15, 111, 163, 173]","[13, 14.0, 15, 28, 33.0]","[11, 14, 16, 22, 44]"
1311,"[202, 22, 76, 266, 238]","[910, 15.0, 99.0, 64, 126]","[1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]","[[5001, 5008, 5005], [5001, 5008, 5005], [5001, 5008, 5008], [5001, 5008, 5008], [5001, 5008, 5008]]","[[5001, 5008, 5005], [5001, 5008, 5005], [5001, 5008, 5005], [5011, 5008, 5007], [5011, 5008, 5008]]","[[8021, 8009, 9103, 8014], [8112, 8143, 8138, 8106], [8128, 8143, 8138, 8135], [8229, 8224, 8210, 8237], [9923, 8126, 8136, 8106]]","[[8008, 8009, 9103, 8014], [8010, 9111, 9104, 8014], [8229, 8226, 8210, 8237], [8229, 8226, 8210, 8237], [8230, 8226, 8233, 8236]]","[[8210, 8232], [8234, 8236], [8304, 8321], [8345, 8410], [8444, 8453]]","[[8313, 8345], [8345, 8304], [8345, 8347], [8345, 8347], [8347, 8304]]","[[1054, 6610, 3161, 1028, 3047, 0, 3364], [3100, 4645, 3145, 2055, 1052, 3020, 3364], [3142, 2015, 1055, 3086, 6676, 3009, 3363], [3871, 3179, 0, 3158, 1036, 4005, 3364], [6694, 3134, 0, 6692, 3814, 3047, 3364]]","[[1055, 3142, 2055, 3042, 3158, 0, 3363], [2031, 1056, 3020, 3040, 3145, 3108, 3363], [3871.0, 1052.0, 2022.0, 3020.0, 1027.0, 6655.0, 3364.0], [6672.0, 6675.0, 2031.0, 0.0, 0.0, 3006.0, 3363.0], [6692, 3047, 0, 6610, 1036, 0, 3340]]","[7690, 9734, 12972, 14976, 23298]","[4417.0, 7569, 7638.0, 8291, 12777]","[7884, 9346, 14404, 18692, 20181]","[9342.0, 12290.0, 19204, 20028, 21703]","[3, 6, 7, 7, 10]","[1.0, 1, 1, 2.0, 4]","[1, 1, 2, 2, 3]","[2, 4.0, 7.0, 9, 11]","[4, 4, 5, 6, 11]","[1.0, 2, 3, 3, 4.0]","[507, 1706, 2665, 6162, 17110]","[298.0, 678, 1083, 1723.0, 12712]","[16, 33, 170, 179, 180]","[9, 43.0, 142, 165, 176.0]","[9, 26, 26, 29, 54]","[12, 15.0, 15, 29, 46.0]"
1460,"[11, 126, 517, 427.0, 895.0]","[57, 79, 711, 104, 21]","[1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]","[[5001, 5008, 5005], [5001, 5008, 5007], [5001, 5008, 5008], [5001, 5008, 5008], [5011, 5008, 5005]]","[[5001, 5008, 5005], [5001, 5008, 5005], [5001, 5008, 5008], [5001, 5008, 5008], [5011, 5010, 5007]]","[[8008, 9111, 9104, 8014], [8010, 9111, 9103, 8299], [8112, 8143, 8138, 8105], [8214, 8226, 8210, 8236], [8230, 8226, 8233, 8236]]","[[8021, 9111, 9104, 8014], [8112, 8139, 8138, 8106], [8229, 8226, 8210, 8237], [8369, 8304, 8345, 8347], [8439, 8463, 8473, 8242]]","[[8143, 8135], [8321, 8306], [8345, 8304], [8345, 8347], [8453, 8473]]","[[8105, 8136], [8233, 8236], [8345, 8347], [8345, 8352], [8347, 8304]]","[[0, 0, 0, 0, 0, 0, 3364], [0.0, 6617.0, 3870.0, 6616.0, 0.0, 3158.0, 3364.0], [3142, 3042, 2055, 1055, 3134, 3158, 3364], [6672, 3156, 1042, 1001, 3153, 0, 3364], [6673.0, 3036.0, 3047.0, 6676.0, 6675.0, 0.0, 3363.0]]","[[1056, 3916, 3145, 3020, 6655, 3113, 3363], [2055, 3002, 3876, 3067, 1029, 3009, 3364], [3142, 3047, 6676, 1036, 1036, 1018, 3364], [6657, 3040, 3158, 1052, 1052, 1029, 3364], [6676, 3142, 3035, 2022, 1055, 3158, 3363]]","[8896.0, 12763, 18190, 18467, 30285.0]","[8527, 9385, 14346, 15982, 16088]","[10919.0, 18443, 19249, 19765, 21554.0]","[15632, 19310, 22191, 23420, 26101]","[2.0, 4, 5, 8, 14.0]","[0, 3, 3, 4, 5]","[1, 2, 2.0, 4.0, 7]","[3, 4, 6, 8, 12]","[2, 6, 6.0, 9, 18.0]","[2, 3, 3, 6, 8]","[2488.0, 2864, 3541, 10052.0, 12969]","[2074, 2166, 3001, 10079, 12350]","[27.0, 28, 122, 161, 185.0]","[13, 27, 152, 155, 167]","[10.0, 16, 20, 23, 66.0]","[17, 17, 23, 24, 42]"
1839,"[777, 236, 6, 121, 902]","[104, 91, 154.0, 10, 202.0]","[1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]","[[5001, 5008, 5005], [5001, 5008, 5005], [5001, 5008, 5008], [5011, 5008, 5008], [5013, 5008, 5008]]","[[5001, 5008, 5005], [5001, 5008, 5005], [5001, 5008, 5007], [5001, 5008, 5008], [5001, 5008, 5008]]","[[8005, 8009, 9103, 8014], [8008, 9111, 9104, 8299], [8128, 8143, 8138, 8105], [8214, 8226, 8210, 8237], [8229, 8226, 8210, 8237]]","[[8008, 8009, 9104, 8014], [8010, 9111, 9105, 8299], [8021, 9111, 9104, 8014], [8128, 8139, 8138, 8135], [8439, 8463, 8429, 8453]]","[[8210, 8236], [8313, 8345], [8345, 8304], [8345, 8347], [8444, 8242]]","[[8009, 8014], [8316, 8304], [8347, 8304], [8473, 8451], [9105, 9111]]","[[3026, 3095, 3035, 3047, 6675, 3094, 3363], [3142, 3009, 3066, 3053, 3742, 1057, 3364], [3870, 0, 2065, 3158, 3504, 3165, 3364], [6673, 1036, 3031, 6672, 3006, 1036, 3364], [6697, 3142, 6701, 3814, 1036, 3158, 3364]]","[[2031.0, 3876.0, 3068.0, 3075.0, 1029.0, 3158.0, 3364.0], [3047.0, 3142.0, 6676.0, 3134.0, 0.0, 3094.0, 3363.0], [3089, 4633, 3145, 3115, 0, 3006, 3363], [6676, 3142, 3047, 6333, 1028, 0, 3364], [6692, 3071, 6609, 6610, 3047, 2019, 3364]]","[9741, 23584, 24607, 34539, 58256]","[12228.0, 15127, 16774.0, 18633, 30064]","[17875, 22010, 25800, 28680, 34930]","[25146.0, 28336, 37175.0, 39871, 40345]","[1, 8, 9, 15, 16]","[2, 3.0, 4.0, 5, 13]","[4, 4, 6, 6, 7]","[6, 6, 9.0, 11.0, 17]","[5, 7, 8, 15, 32]","[3, 4, 8.0, 8, 9.0]","[3089, 3622, 9727, 9986, 17908]","[2099.0, 6400, 9177, 9209, 18921.0]","[29, 34, 179, 185, 240]","[18, 30.0, 194.0, 199, 263]","[16, 18, 26, 32, 88]","[8.0, 13, 29, 30, 58.0]"
1763,"[103, 150, 202.0, 104, 15.0]","[23, 245, 91, 145, 40]","[1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]","[[5001, 5008, 5005], [5001, 5008, 5005], [5001, 5008, 5005], [5001, 5008, 5005], [5001, 5008, 5008]]","[[5001, 5008, 5005], [5001, 5008, 5005], [5001, 5008, 5008], [5011, 5010, 5008], [5013, 5008, 5008]]","[[8008, 8009, 9103, 8014], [8021, 9111, 9104, 8014], [8021, 9111, 9104, 8299], [8112, 8139, 8138, 8106], [8128, 8139, 8138, 8135]]","[[8008, 9111, 9104, 8299], [8112, 8143, 8138, 8135], [8229, 8226, 8210, 8237], [8369, 8313, 8321, 8347], [9923, 8139, 8138, 8135]]","[[8014, 8009], [8233, 8236], [8345, 8313], [8347, 8304], [8473, 8451]]","[[8126, 8106], [8143, 8106], [8233, 8236], [8345, 8304], [8444, 8242]]","[[2421, 0, 3118, 1056, 3020, 3100, 3364], [3053, 1029, 1036, 3078, 3009, 3071, 3364], [3095.0, 1055.0, 0.0, 6675.0, 6673.0, 3006.0, 3363.0], [3142.0, 3009.0, 0.0, 3877.0, 3179.0, 1037.0, 3364.0], [3142, 6676, 0, 1053, 3047, 3071, 3364]]","[[1054, 3006, 6672, 6675, 1043, 1036, 3363], [3009, 3504, 3871, 4005, 0, 0, 3364], [3077, 3142, 6697, 3134, 1001, 0, 3364], [3100, 3152, 1058, 1082, 1056, 3020, 3364], [3115, 6692, 3124, 1055, 1038, 3006, 3340]]","[14378, 16879.0, 17625.0, 23399, 25692]","[6916, 6987, 14320, 20811, 25206]","[15780.0, 18420.0, 20392, 24706, 28420]","[10781, 22327, 29838, 32759, 32870]","[2, 4.0, 6, 6.0, 10]","[0, 1, 2, 3, 7]","[1, 1, 3, 3.0, 5.0]","[3, 5, 6, 7, 7]","[8, 9, 10, 12.0, 14.0]","[0, 1, 1, 2, 3]","[1926.0, 7113, 8972.0, 9291, 21372]","[1688, 4420, 7380, 10177, 14031]","[31, 46.0, 199, 227, 245.0]","[21, 35, 198, 222, 237]","[20.0, 26, 35, 37, 103.0]","[13, 17, 25, 28, 89]"
1658,"[233, 43.0, 103, 202.0, 39]","[81, 897, 63, 555, 154]","[1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]","[[5001, 5008, 5005], [5001, 5008, 5005], [5001, 5008, 5008], [5001, 5008, 5008], [5011, 5008, 5008]]","[[5001, 5001, 5005], [5011, 5008, 5007], [5011, 5008, 5008], [5013, 5008, 5005], [5013, 5008, 5007]]","[[8008, 9111, 9104, 8299], [8128, 8139, 8138, 8135], [8229, 8275, 8210, 8237], [8369, 8313, 8316, 8347], [9923, 8143, 8138, 8135]]","[[8005, 8009, 9103, 8014], [8010, 9111, 9105, 8299], [8112, 8126, 8138, 8105], [8439, 8463, 8429, 8453], [9923, 8126, 8136, 8105]]","[[8014, 8009], [8138, 8106], [8226, 8237], [8345, 8347], [8347, 8304]]","[[8304, 8347], [8345, 8347], [8347, 8304], [8429, 8451], [9105, 9111]]","[[3036, 3142, 2021, 3111, 3133, 6676, 3364], [3094.0, 3142.0, 3009.0, 3035.0, 6676.0, 1055.0, 3363.0], [3118.0, 2055.0, 3871.0, 4646.0, 1052.0, 3158.0, 3364.0], [3153, 3091, 6610, 1028, 3111, 0, 3363], [3165, 3118, 3041, 6653, 3116, 3158, 3364]]","[[1033, 3047, 3068, 6662, 3076, 3211, 3340], [3042, 3110, 3158, 3133, 3508, 1055, 3363], [3116, 2055, 6653, 3020, 3108, 4630, 3363], [3143, 2055, 1054, 3111, 6662, 0, 3364], [3179, 3877, 2055, 3047, 3814, 2020, 3364]]","[16636, 18213.0, 19608.0, 28108, 29895]","[8044, 11180, 13057, 15230, 19125]","[14394.0, 15996.0, 17450, 27480, 34657]","[16084, 17341, 28711, 35139, 35670]","[3.0, 5, 7.0, 11, 12]","[2, 5, 5, 6, 6]","[3, 4.0, 5.0, 5, 8]","[4, 6, 9, 9, 10]","[6, 7, 11, 11.0, 15.0]","[3, 4, 5, 5, 9]","[2088.0, 3701.0, 5168, 12779, 26591]","[2200, 3021, 5491, 10226, 22987]","[26, 43.0, 211.0, 235, 243]","[16, 39, 103, 169, 213]","[14, 20.0, 27, 28, 83.0]","[14, 14, 25, 28, 106]"
1764,"[21.0, 3, 2, 64, 57.0]","[11, 266, 910, 43, 202]","[1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]","[[5001, 5008, 5005], [5001, 5008, 5005], [5001, 5008, 5005], [5001, 5008, 5008], [5011, 5008, 5008]]","[[5001, 5008, 5005], [5001, 5008, 5005], [5001, 5008, 5008], [5001, 5008, 5008], [5001, 5008, 5008]]","[[8010, 9111, 9104, 8014], [8010, 9111, 9104, 8299], [8369, 8304, 8345, 8347], [8439, 8401, 8444, 8451], [8439, 8463, 8429, 8451]]","[[8010, 9111, 9105, 8299], [8021, 8009, 9103, 8014], [8112, 8126, 8138, 8106], [8229, 8226, 8210, 8237], [9923, 8143, 8138, 8135]]","[[8233, 8236], [8275, 8210], [8304, 8347], [8345, 8410], [9105, 9111]]","[[8226, 8236], [8234, 8236], [8345, 8347], [8473, 8453], [9104, 9111]]","[[2421, 2065, 3158, 1058, 4629, 0, 3364], [3009.0, 3002.0, 3869.0, 2055.0, 3068.0, 0.0, 3364.0], [3123, 6631, 3073, 6610, 3047, 3161, 3364], [3142.0, 2031.0, 3134.0, 6676.0, 6694.0, 3111.0, 3363.0], [6692, 6610, 2055, 3047, 3053, 2019, 3340]]","[[1055, 3047, 6610, 2021, 1037, 0, 3340], [1055, 3142, 3094, 0, 6676, 3009, 3363], [3118, 3871, 2055, 3158, 6616, 0, 3364], [3153, 3142, 3047, 1036, 0, 0, 3364], [4645, 2055, 1052, 6655, 4628, 3020, 3363]]","[7164.0, 13118, 14748.0, 19118, 24256]","[8162, 15873, 16495, 17678, 19617]","[16731.0, 22463.0, 23249, 28292, 34473]","[11720, 12784, 15073, 26857, 31009]","[1.0, 3, 6.0, 10, 13]","[0, 2, 2, 4, 4]","[0, 2.0, 2, 3, 5.0]","[4, 4, 4, 10, 11]","[8, 10.0, 11.0, 13, 15]","[1, 4, 4, 5, 7]","[4776, 5406.0, 5548.0, 20659, 22671]","[381, 428, 2531, 3376, 11100]","[24, 28.0, 154, 186, 228.0]","[13, 40, 132, 197, 241]","[22, 23.0, 32, 36, 76.0]","[13, 14, 20, 24, 71]"
